,chaozhou:AMB_TEMP,chaozhou:CO,chaozhou:NO,chaozhou:NO2,chaozhou:NOx,chaozhou:O3,chaozhou:PM10,chaozhou:PM2.5,chaozhou:RAINFALL,chaozhou:RH,chaozhou:SO2,chaozhou:WD_HR,chaozhou:WIND_SPEED,chaozhou:WS_HR,daliao:AMB_TEMP,daliao:CH4,daliao:CO,daliao:NMHC,daliao:NO,daliao:NO2,daliao:NOx,daliao:O3,daliao:PM10,daliao:PM2.5,daliao:RAINFALL,daliao:RH,daliao:SO2,daliao:THC,daliao:WD_HR,daliao:WIND_SPEED,daliao:WS_HR,meinong:AMB_TEMP,meinong:CO,meinong:NO,meinong:NO2,meinong:NOx,meinong:O3,meinong:PM10,meinong:PM2.5,meinong:RAINFALL,meinong:RH,meinong:SO2,meinong:WD_HR,meinong:WIND_SPEED,meinong:WS_HR,pingtung:AMB_TEMP,pingtung:CH4,pingtung:CO,pingtung:NMHC,pingtung:NO,pingtung:NO2,pingtung:NOx,pingtung:O3,pingtung:PM10,pingtung:PM2.5,pingtung:RAINFALL,pingtung:RH,pingtung:SO2,pingtung:THC,pingtung:UVB,pingtung:WD_HR,pingtung:WIND_SPEED,pingtung:WS_HR,chaozhou:WIND_DIREC_45-135,chaozhou:WIND_DIREC_135-225,chaozhou:WIND_DIREC_225-315,chaozhou:WIND_DIREC_315-45,daliao:WIND_DIREC_45-135,daliao:WIND_DIREC_135-225,daliao:WIND_DIREC_225-315,daliao:WIND_DIREC_315-45,meinong:WIND_DIREC_45-135,meinong:WIND_DIREC_135-225,meinong:WIND_DIREC_225-315,meinong:WIND_DIREC_315-45,pingtung:WIND_DIREC_45-135,pingtung:WIND_DIREC_135-225,pingtung:WIND_DIREC_225-315,pingtung:WIND_DIREC_315-45,target_PM2.5
2017/06/01 23:00,0.625,0.0234375,0.07317073170731707,0.08366533864541832,0.07942238267148015,0.0945142101784534,0.1449814126394052,0.09090909090909093,0.010909090909090908,0.8805970149253731,0.03383458646616541,0.6471242011669909,0.22352941176470587,0.24324324324324326,0.6666666666666666,0.04761904761904767,0.31428571428571433,0.06422018348623852,0.060606060606060615,0.19694072657743789,0.1605839416058394,0.07538461538461537,0.044814340588988484,0.020408163265306117,0.0,0.8461538461538461,0.1166077738515901,0.09090909090909087,0.6665740483467629,0.3157894736842105,0.3295454545454545,0.5416666666666666,0.12,0.059782608695652176,0.19444444444444448,0.18769230769230769,0.04570100697134005,0.057142857142857134,0.08235294117647059,0.028571428571428567,0.9444444444444444,0.08108108108108109,0.19677598665925514,0.08474576271186443,0.10526315789473684,0.6521739130434783,0.11111111111111108,0.05594405594405594,0.1,0.048888888888888885,0.15120967741935484,0.12825651302605212,0.07770515613652869,0.061611374407582936,0.0,0.013043478260869565,0.8360655737704918,0.08563535911602209,0.10526315789473682,0.0,0.65,0.2439024390243903,0.4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.04310344827586207
2017/06/02 00:00,0.625,0.015625000000000003,0.07804878048780488,0.06374501992031872,0.06137184115523465,0.0945142101784534,0.13382899628252787,0.14049586776859505,0.0,0.8805970149253731,0.03383458646616541,0.6221172547929981,0.2,0.2297297297297297,0.6666666666666666,0.04761904761904767,0.10285714285714287,0.03669724770642201,0.04444444444444445,0.08986615678776291,0.07785888077858881,0.1076923076923077,0.028169014084507043,0.030612244897959183,0.0,0.8461538461538461,0.04240282685512367,0.04545454545454549,0.6360100027785497,0.2842105263157895,0.3409090909090909,0.5416666666666666,0.11,0.07608695652173914,0.16666666666666669,0.1723076923076923,0.0487993803253292,0.053061224489795916,0.08235294117647059,0.01904761904761905,0.9444444444444444,0.07207207207207207,0.2190105614230128,0.06779661016949154,0.07017543859649122,0.6521739130434783,0.11111111111111108,0.02097902097902098,0.042857142857142864,0.04444444444444445,0.10887096774193547,0.08416833667334668,0.09222948438634714,0.03317535545023697,0.02586206896551724,0.004347826086956522,0.8360655737704918,0.09116022099447514,0.05263157894736836,0.0,0.65,0.30487804878048785,0.5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0.0
2017/06/02 01:00,0.625,0.015625000000000003,0.07317073170731707,0.07569721115537849,0.0703971119133574,0.08790482485128882,0.1412639405204461,0.09090909090909093,0.0,0.8656716417910447,0.04135338345864661,0.6776882467352043,0.29411764705882354,0.28378378378378377,0.6666666666666666,0.04761904761904767,0.4057142857142857,0.06422018348623852,0.07272727272727272,0.21606118546845127,0.1727493917274939,0.04923076923076923,0.044814340588988484,0.0,0.0,0.8307692307692308,0.16372202591283866,0.04545454545454549,0.674909697138094,0.2421052631578948,0.3863636363636363,0.5416666666666666,0.06000000000000001,0.054347826086956534,0.14197530864197533,0.1323076923076923,0.08597986057319908,0.057142857142857134,0.1176470588235294,0.014285714285714284,0.9305555555555556,0.13513513513513514,0.5747637576431351,0.06779661016949154,0.17543859649122806,0.6521739130434783,0.11111111111111108,0.013986013986013979,0.028571428571428574,0.04444444444444445,0.09274193548387097,0.06813627254509018,0.08496732026143791,0.061611374407582936,0.017241379310344827,0.0,0.8360655737704918,0.09944751381215468,0.05263157894736836,0.0,0.6527777777777778,0.25609756097560976,0.48,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.02586206896551724
2017/06/02 02:00,0.625,0.007812499999999996,0.07804878048780488,0.07370517928286853,0.07220216606498195,0.08790482485128882,0.1412639405204461,0.04132231404958678,0.03636363636363636,0.8507462686567164,0.03383458646616541,0.6693525979438734,0.4,0.3243243243243243,0.6666666666666666,0.04761904761904767,0.4114285714285714,0.10091743119266054,0.10505050505050506,0.25430210325047803,0.2214111922141119,0.02769230769230769,0.047375160051216385,0.030612244897959183,0.0,0.8153846153846154,0.1519434628975265,0.09090909090909087,0.7082522923034177,0.2947368421052632,0.3977272727272727,0.5416666666666666,0.04,0.08152173913043477,0.09567901234567902,0.10153846153846154,0.08597986057319908,0.08571428571428573,0.08235294117647059,0.009523809523809523,0.9166666666666666,0.12612612612612614,0.6192329071706504,0.20338983050847464,0.14035087719298245,0.6521739130434783,0.11111111111111108,0.0069930069930069895,0.014285714285714287,0.048888888888888885,0.08064516129032258,0.05811623246492986,0.08496732026143791,0.08530805687203792,0.04310344827586207,0.0,0.819672131147541,0.07734806629834254,0.05263157894736836,0.0,0.6666666666666666,0.2439024390243903,0.54,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.017241379310344827
2017/06/02 03:00,0.625,0.109375,0.09268292682926828,0.0896414342629482,0.09205776173285199,0.08790482485128882,0.1412639405204461,0.0,0.0,0.8656716417910447,0.037593984962406006,0.6860238955265352,0.3294117647058824,0.3243243243243243,0.6666666666666666,0.04761904761904767,0.3942857142857143,0.09174311926605504,0.11717171717171715,0.2734225621414914,0.2335766423357664,0.022307692307692303,0.03969270166453265,0.07142857142857142,0.0,0.8,0.16372202591283866,0.09090909090909087,0.702695193109197,0.3684210526315789,0.3863636363636363,0.5833333333333334,0.05,0.08695652173913045,0.08333333333333333,0.09230769230769233,0.08597986057319908,0.08163265306122447,0.07058823529411765,0.0,0.9027777777777778,0.13513513513513514,0.5997776542523624,0.03389830508474576,0.2456140350877193,0.6521739130434783,0.11111111111111108,0.0069930069930069895,0.028571428571428574,0.05333333333333333,0.07459677419354838,0.05410821643286573,0.08496732026143791,0.11374407582938388,0.09482758620689656,0.13043478260869565,0.8360655737704918,0.0580110497237569,0.05263157894736836,0.0,0.6805555555555556,0.25609756097560976,0.4400000000000001,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.04310344827586207
2017/06/02 04:00,0.625,0.2578125,0.09268292682926828,0.10358565737051792,0.10469314079422384,0.08129543952412427,0.1524163568773234,0.06611570247933883,0.0,0.8507462686567164,0.05263157894736842,0.6860238955265352,0.07058823529411765,0.21621621621621626,0.6666666666666666,0.04761904761904767,0.3828571428571429,0.11926605504587155,0.21212121212121213,0.2925430210325048,0.3065693430656934,0.013846153846153848,0.051216389244558264,0.12244897959183673,0.00975609756097561,0.8153846153846154,0.14016489988221434,0.09090909090909087,0.7138093914976382,0.2631578947368421,0.3181818181818181,0.5833333333333334,0.04,0.08695652173913045,0.07407407407407407,0.08307692307692308,0.08597986057319908,0.07755102040816328,0.07058823529411765,0.01904761904761905,0.9027777777777778,0.13513513513513514,0.6470261256253474,0.20338983050847464,0.15789473684210525,0.6521739130434783,0.11111111111111108,0.0,0.028571428571428574,0.04444444444444445,0.08870967741935483,0.06412825651302605,0.07770515613652869,0.0947867298578199,0.12931034482758622,0.004347826086956522,0.8360655737704918,0.06906077348066297,0.05263157894736836,0.0,0.65,0.20731707317073172,0.48,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0.09482758620689656
2017/06/02 05:00,0.625,0.0625,0.10243902439024392,0.09561752988047807,0.10108303249097474,0.08129543952412427,0.13382899628252787,0.04958677685950413,0.0,0.8507462686567164,0.03383458646616541,0.6943595443178662,0.2705882352941177,0.2972972972972973,0.6666666666666666,0.04761904761904767,0.3771428571428572,0.09174311926605504,0.1111111111111111,0.2734225621414914,0.2335766423357664,0.026923076923076925,0.044814340588988484,0.11224489795918367,0.0,0.8615384615384616,0.14016489988221434,0.09090909090909087,0.7193664906918589,0.25263157894736843,0.2727272727272727,0.5833333333333334,0.06000000000000001,0.08695652173913045,0.07407407407407407,0.08307692307692308,0.08597986057319908,0.07755102040816328,0.07058823529411765,0.0,0.8888888888888888,0.12612612612612614,0.5469705391884381,0.06779661016949154,0.21052631578947367,0.6521739130434783,0.11111111111111108,0.02097902097902098,0.042857142857142864,0.04444444444444445,0.08870967741935483,0.06412825651302605,0.07770515613652869,0.08530805687203792,0.11206896551724138,0.0,0.8360655737704918,0.055248618784530384,0.05263157894736836,0.0,0.6638888888888889,0.10975609756097562,0.42,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.12931034482758622
2017/06/02 06:00,0.625,0.046875,0.10731707317073172,0.11752988047808766,0.12274368231046932,0.07468605419695969,0.12639405204460966,0.04132231404958678,0.0,0.8507462686567164,0.05263157894736842,0.6693525979438734,0.29411764705882354,0.2972972972972973,0.6666666666666666,0.04761904761904767,0.3942857142857143,0.06422018348623852,0.08080808080808081,0.21606118546845127,0.1849148418491484,0.05538461538461538,0.034571062740076826,0.040816326530612235,0.004878048780487805,0.8461538461538461,0.12838633686690226,0.04545454545454549,0.6860238955265352,0.3894736842105263,0.40909090909090906,0.5833333333333334,0.11,0.09782608695652174,0.11728395061728394,0.1323076923076923,0.06041828040278852,0.07346938775510205,0.08235294117647059,0.01904761904761905,0.9166666666666666,0.12612612612612614,0.2884936075597554,0.06779661016949154,0.15789473684210525,0.6521739130434783,0.11111111111111108,0.08391608391608392,0.1,0.08,0.14516129032258066,0.13426853707414832,0.05954974582425562,0.05687203791469194,0.04310344827586207,0.0,0.8360655737704918,0.07458563535911603,0.10526315789473682,0.015384615384615384,0.6583333333333333,0.2682926829268293,0.32,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0.11206896551724138
2017/06/02 07:00,0.625,0.07812499999999999,0.11707317073170732,0.10756972111553784,0.11732851985559567,0.08129543952412427,0.11895910780669144,0.0,0.0,0.8507462686567164,0.05263157894736842,0.6554598499583218,0.29411764705882354,0.28378378378378377,0.6666666666666666,0.04761904761904767,0.3257142857142857,0.05504587155963303,0.08888888888888889,0.1778202676864245,0.1605839416058394,0.08461538461538462,0.03201024327784891,0.040816326530612235,0.0,0.8461538461538461,0.09540636042402824,0.04545454545454549,0.6665740483467629,0.3263157894736842,0.3977272727272727,0.5833333333333334,0.28,0.266304347826087,0.2561728395061729,0.3538461538461539,0.03872966692486445,0.07755102040816328,0.08235294117647059,0.042857142857142864,0.9305555555555556,0.14414414414414414,0.16898276820455807,0.15254237288135594,0.07017543859649122,0.6521739130434783,0.11111111111111108,0.14685314685314688,0.1285714285714286,0.14222222222222222,0.17943548387096775,0.19839679358717435,0.0617283950617284,0.061611374407582936,0.017241379310344827,0.0,0.819672131147541,0.09392265193370164,0.10526315789473682,0.053846153846153835,0.6583333333333333,0.3414634146341464,0.54,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.04310344827586207
2017/06/02 08:00,0.625,0.054687499999999986,0.14146341463414633,0.0896414342629482,0.11010830324909747,0.10112359550561796,0.12267657992565055,0.0,0.0,0.8358208955223879,0.037593984962406006,0.6637954987496527,0.3764705882352941,0.4054054054054054,0.6666666666666666,0.04761904761904767,0.13714285714285715,0.05504587155963303,0.06262626262626263,0.13766730401529634,0.1119221411192214,0.1076923076923077,0.03841229193341869,0.08163265306122447,0.0,0.8461538461538461,0.047114252061248516,0.04545454545454549,0.6637954987496527,0.3157894736842105,0.43181818181818177,0.5833333333333334,0.16,0.1793478260869565,0.2006172839506173,0.26153846153846155,0.06816421378776143,0.08163265306122447,0.1176470588235294,0.014285714285714284,0.9027777777777778,0.15315315315315314,0.5969983324068927,0.4576271186440679,0.1929824561403509,0.6521739130434783,0.11111111111111108,0.24475524475524474,0.15714285714285714,0.17333333333333334,0.1935483870967742,0.23847695390781565,0.07044299201161948,0.07582938388625593,0.0603448275862069,0.0,0.819672131147541,0.08287292817679558,0.10526315789473682,0.10769230769230767,0.6416666666666667,0.426829268292683,0.6599999999999999,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.017241379310344827
